Keywords,Text,Target 1,Stance 1,Domain,In Use
防疫,正常防护，正常生活，尤其是不能听那帮“放开了以后再出门就都病死了”的防疫爱好者恐吓。越惊恐抵抗力越低,防疫爱好者,反对,新冠疫情,1
封控,所以封控期间你们就是这么保障人民生活所需的吗，我自己从外卖平台买的东西你们志愿者也能送错，我的地址上那个单元几楼几户写的清清楚楚，现在找个人解决，来回踢皮球，社区让找志愿者，又说志愿者不干了，联系不上,志愿者,反对,新冠疫情,1
新冠疫苗,今天下午回归新冠疫苗接种点。总的来说，我的2022年 不是折腾重点人群入户核酸，就是 大规模打苗时候 在接种点。,入户核酸,反对,新冠疫情,1
疫苗,一想到马上就要应对新的一周了，就焦虑的睡不着。最近周围的同事和朋友好多都中招了，感觉现在的状态就是，每天一睁眼就能听到病毒在我耳边倒计时…家里有重病在床靠仪器维持生命和没有打疫苗的老人，尽管每天把酒精当作花露水喷，坚持两点一线，可还是整天提心吊胆无法放松警惕，气氛压抑又紧张让人喘不过气。这该死的病毒到底什么时候才能滚出地球啊，哎。现在最大的愿望就是希望新的一周能继续苟住，加油吧！,病毒,反对,新冠疫情,1
加强针,有没有神经性耳鸣脑鸣的友友在耳鸣期间打了新冠疫苗呀，感觉如何？我本人耳鸣脑鸣，还未打加强针，怕加重，但单位入职要求打，求友友们指导下，谢谢！！,新冠疫苗,反对,新冠疫情,1
加强针,我不怕新冠，就是很害怕我爸妈被拉去方舱。我爸妈八十多岁，都打了疫苗加强针且身体状态很好，我就希望万一有问题的话他们可以居家。方舱的卫生条件堪忧，对老人心理上的压力很大，不利于恢复，上厕所要蹲坑，也完全不适合八十多岁的人。不是说为了老人和孩子吗，哪个老人孩子想去方舱呢。,方舱,反对,新冠疫情,1
支持防控,支持西安疫情防控政策，但您能取消限行么？只要限行别说两点一线，可能就是三五点多线了，风险很大的哦！ 新闻发布会 2西安,限行,反对,新冠疫情,1
新冠共存,清零都成什么样子，乱象丛生，小区保安，居委会都要上天了。人类除了新冠就没有其他病毒了吗？从来人都是自己的健康第一负责人，没有钱就能免费看其他疾病吗？不工作哪里来收入。三年已经够了，其中的心酸,清零,反对,新冠疫情,1
居家办公,居家办公期间，凌晨三点起来写报告的是不是只有我了？什么时候能整点儿阳间的玩意儿，做不完的奇奇怪怪的文件。,加班,反对,新冠疫情,1
口罩,等到了所有场所都不再需要核酸报告等把口罩都摘掉等考试的通告上不再要求48h核酸了我们再说结束吧其实还没有结束不是吗,48小时核酸,反对,新冠疫情,1
新冠共存,北京最死硬的清零派，口口声声要让躺平派 共存派吊路灯的小昭姑娘，急不可待地阳了北京的清零派，是不是全军覆没了？新冠病毒真是专治各种不服呢,清零派,反对,新冠疫情,1
疫苗,不眠之夜，三年都熬过了，却倒在了松套的路上，打过疫苗也未能幸免，因为这些老人在病毒面前实在不堪一击。五味杂陈的感觉会使人无语！重于泰山或轻于鸿毛对一介贫民来说都不是奢求，但愿少点辛酸与痛苦。逝者安息，活着的人还要继续，搞感染免疫恐怕不是最好的选像。任病毒肆虐击倒一批太过残酷了吧。,感染免疫,反对,新冠疫情,1
疫苗,不眠之夜，三年都熬过了，却倒在了松套的路上，打过疫苗也未能幸免，因为这些老人在病毒面前实在不堪一击。五味杂陈的感觉会使人无语！重于泰山或轻于鸿毛对一介贫民来说都不是奢求，但愿少点辛酸与痛苦。逝者安息，活着的人还要继续，搞感染免疫恐怕不是最好的选像。任病毒肆虐击倒一批太过残酷了吧。,任病毒肆虐,反对,新冠疫情,1
居家办公,求求了 延期吧 我爸心梗刚做完心脏支架搭桥手术，我妈担心阳了传染给我影响我考试，现在也居家办公了周围邻居羊了好多，我现在是一步都不敢出门。这种去考试就必中的局面，真的太难受了，我不在乎我自己羊，但要是回来传给我爸了，这个研究生就算考上了也别读了吧,阳了,反对,新冠疫情,1
封控,发疯文学：我也不想做核酸，我也不想被铁闸围住，我是人不是囚犯，实在不行大家一起润了吧…还有为什么天天在南昌做了核酸回家依旧还要三天三检，每个地方有每个地方的政策是吧？还是诸侯分治了呗，搞不懂人生为什么要做核酸和封控中度过，天天发明那些看不懂的词有意思吗，非不要、原则上，我,核酸,反对,新冠疫情,1
封控,发疯文学：我也不想做核酸，我也不想被铁闸围住，我是人不是囚犯，实在不行大家一起润了吧…还有为什么天天在南昌做了核酸回家依旧还要三天三检，每个地方有每个地方的政策是吧？还是诸侯分治了呗，搞不懂人生为什么要做核酸和封控中度过，天天发明那些看不懂的词有意思吗，非不要、原则上，我,地方政策,反对,新冠疫情,1
口罩,小孩好可爱好懂事啊 知道照顾父母 一定要注意防护 戴好口罩啊 刚找到1快多1个的n95 直接囤了90个 希望不要在涨价了 2济南·中建 长清湖,涨价,反对,新冠疫情,1
疫苗,三针都是科兴疫苗 且确实是打完后才有牛奶过敏症状 我以前一天两三盒牛奶屁事没有 我现在喝一盒就起红疹 cao,科兴疫苗,反对,新冠疫情,1
静默,石家庄现在四个区每天刷刷的撤高风险点，奇怪的是也没有新增的高风险点，只有不停降为低风险的，难道放开后感染人数比“静默”的时候反而减少了？但结合实际生活中，阳性与日俱增，是打算让市民“应得尽得”吗？,阳性与日俱增,反对,新冠疫情,1
口罩,年中各地放宽口罩和做核酸的政策才有各地疫情反复和增加病例封城封小区，现在又放宽想重蹈覆辙吗还是医学上有新方式，反正今年以来越来越乱,疫情反复,反对,新冠疫情,1
口罩,年中各地放宽口罩和做核酸的政策才有各地疫情反复和增加病例封城封小区，现在又放宽想重蹈覆辙吗还是医学上有新方式，反正今年以来越来越乱,放宽政策,反对,新冠疫情,1
疫苗,你们老是想着进口疫苗，进口特效药，你们这样会让郭嘉很难看的…三年了，啥好东西都没研发出来，这样不好…,进口疫苗,反对,新冠疫情,1
疫苗,你们老是想着进口疫苗，进口特效药，你们这样会让郭嘉很难看的…三年了，啥好东西都没研发出来，这样不好…,郭嘉,反对,新冠疫情,1
口罩,下线是因为已经没有意义了，并不是疫情结束。想起一个人说的，图样图森破。懒得再吐槽什么了，只希望那些叫别人待家里别出门的人，有一点点良知，自己 了能带个口罩出门，自己要自由也别拖别人下水。,自由,反对,新冠疫情,1
口罩,今日离谱事件：去面试面谈的时候告知女医生要求入职后五年内不能生育且签合同，问有没有男朋友要求摘下来口罩看一下脸虽然我没有生育意愿不打算有小孩，但是有感觉被冒犯到,离谱事件,反对,新冠疫情,1
口罩,今日离谱事件：去面试面谈的时候告知女医生要求入职后五年内不能生育且签合同，问有没有男朋友要求摘下来口罩看一下脸虽然我没有生育意愿不打算有小孩，但是有感觉被冒犯到,不能生育,反对,新冠疫情,1
支持静默,我是真的不支持放开，人真的太多了，就不说传染能力这么强得日增多少万了，这得有多少人每天得活在恐慌中但是一直封控一直静默。。。是真的不去考虑一下非公务员的生活吗，打拼一年堪堪够一家人温饱的，大有人在，是要饿死这些人吗。。。有的时候是真的会怀疑上面考虑问题是不是真的如他们所说从群众中来到群众中去,放开,反对,新冠疫情,1
封控,封控第24天，体重到达历史最低值，也没有想减肥，一点都没运动，天天都在电脑前坐着，远远超过正常上班时间的在线时间，精神折磨罢了但是状态一点都不好，眼霜用完了，新买的在路上卡了20天了，不知道还要继续卡多久，黑眼圈法令纹重得仿佛一个月老了几岁麻了,精神折磨,反对,新冠疫情,1
疫苗,骂灭活副作用的和喊着要辉瑞疫苗的最好别是一波人，连灭活都受不住辉瑞那副作用上来了不得拿个喇叭控诉全世界要害你,辉瑞疫苗,反对,新冠疫情,1
口罩,为什么药的价格炒起来就像三年前口罩的价格炒起来一样，当然啦，中间还夹杂着上海疫情的粮食炒价。哈哈，到底是谁在发财，三年来一点进步没有，兜兜转转回到原点吗,粮食炒价,反对,新冠疫情,1
口罩,为什么药的价格炒起来就像三年前口罩的价格炒起来一样，当然啦，中间还夹杂着上海疫情的粮食炒价。哈哈，到底是谁在发财，三年来一点进步没有，兜兜转转回到原点吗,药品炒价,反对,新冠疫情,1
加强针,免疫高地某科研人员：第一次感染后症状严重但没住院，打了抗体，打过两针加强针，又中招了二次感染，感谢单位能每天核酸尽早筛查出来,感染,反对,新冠疫情,1
防疫,我去!!为什么有人在核酸检测口哪儿扎堆!!! 生怕阳不了 我都不敢摘口罩 。。。我爸劝他们隔远点 他们还叫 防疫防成这个鬼样子,聚众扎堆,反对,新冠疫情,1
加强针,居家了一周多，幻阳成真了，周三打了第四针，又继续申请居家办公，想着好歹撑到元旦。结果，在圣诞这一天，一条杠是我的，另一条杠也是我的。加强针白打了，希望症状温柔一点,幻阳成真,反对,新冠疫情,1
疫苗,相信我们一定能战胜疫情 面对疫情，信心是长效的疫苗。要相信，我们携手并进的努力一定能迎来最后的胜利，加油！,疫情,反对,新冠疫情,1
